[1.0, 1.1037964392721733, 0.24806798190017276, 0.0],
[1.0, 0.2176844232106614, 0.5811180107484504, 0.0],
[1.0, 0.16540743765482668, 1.9085965016397262, 1.0],
[1.0, 0.7222889901940297, 0.22737383616916995, 0.0],
[1.0, 1.1703910864771296, 0.1549005412143012, 0.0],
[1.0, 1.2949819351338707, 1.5145547278603495, 1.0],
[1.0, 0.5119658971896441, 1.8069472279937366, 1.0],
[1.0, 0.5760392107828014, 1.2674215852068436, 1.0],
[1.0, 0.24116345378911652, 1.828705310743557, 1.0],
[1.0, 1.4855494694275677, 1.7497888098516432, 1.0],
[1.0, 1.9604373271964444, 0.5198144537829965, 0.0],
[1.0, 1.1742927844355058, 0.2419661162021478, 0.0],
[1.0, 1.5425332313349522, 1.503099502001348, 1.0],
[1.0, 0.49634725737966656, 0.7878315136749079, 0.0],
[1.0, 1.5805501969679854, 0.8673265383732709, 0.0],
[1.0, 0.07813215903998172, 0.2691627823942202, 0.0],
[1.0, 0.629955585810688, 1.6012125725329407, 1.0],
[1.0, 0.7039436075360308, 1.8332007933634062, 1.0],
[1.0, 1.6650162529590966, 0.7314647069824971, 0.0],
[1.0, 1.6129585728037028, 0.7016551307983789, 0.0],
[1.0, 0.8047137357353888, 1.0156056973555796, 1.0],
[1.0, 0.8388247130857511, 1.3886205776471416, 1.0],
[1.0, 1.4142475194365163, 0.9493852006103143, 0.0],
[1.0, 0.7313171249019843, 0.6795491712352386, 0.0],
[1.0, 1.3076641715701252, 1.5030116228883206, 1.0],
[1.0, 1.9071517519675285, 1.023233464797937, 1.0],
[1.0, 0.24785307723206706, 1.4088179054272765, 1.0],
[1.0, 1.8754831196635886, 1.5022794312755874, 1.0],
[1.0, 1.4998565091821083, 1.9159625674241538, 1.0],
[1.0, 0.5545849320781522, 1.0214490367643372, 1.0],
[1.0, 1.8036017387633825, 1.6127448291856832, 1.0],
[1.0, 1.5989425722880206, 0.6365540110494228, 0.0],
[1.0, 1.4989819481978754, 1.9071051574973221, 1.0],
[1.0, 0.22066668995418404, 0.9926164211801147, 0.0],
[1.0, 0.19633157426042702, 1.5761399382712953, 1.0],
[1.0, 0.5678704468347064, 1.17440703476774, 1.0],
[1.0, 1.2476802220575345, 0.4707079335576365, 0.0],
[1.0, 0.0065372427895367125, 0.5285590143454431, 0.0],
[1.0, 1.3040758708178748, 0.06428320953301725, 0.0],
[1.0, 0.6833869414698326, 1.3367079924264014, 1.0],
[1.0, 0.2090625141193183, 0.6927276074840023, 0.0],
[1.0, 0.22488646733012163, 0.5728001215595211, 0.0],
[1.0, 0.6044381121924078, 1.206377841623446, 1.0],
[1.0, 1.5857471076997738, 1.2483852013683616, 1.0],
[1.0, 0.28157636315692613, 0.4453188288575245, 0.0],
